x-axis,1,2,3,4
+7.70000E-06,-6.28141768E-03,-38.09547611E-03,+12.18592376E-03,-4.21482814E-03
+7.75000E-06,-28.89448276E-03,-17.99497381E-03,-7.91457854E-03,-3.46105930E-03
+7.80000E-06,+5.02511486E-03,-19.25125520E-03,-9.17085993E-03,-8.48618487E-03
+7.85000E-06,-11.30654325E-03,-21.76381799E-03,-28.01508084E-03,-1.45100907E-03
+7.90000E-06,-15.07538743E-03,-29.30150635E-03,-28.01508084E-03,-4.71734069E-03
+7.95000E-06,-15.07538743E-03,-17.99497381E-03,-28.01508084E-03,-5.97362209E-03
+8.00000E-06,+3.76883347E-03,-35.58291332E-03,-26.75879945E-03,-8.23492860E-03
+8.05000E-06,-18.84423162E-03,-30.55778774E-03,-4.14573436E-03,-5.47110953E-03
+8.10000E-06,-35.17588973E-03,-26.78894356E-03,-30.52764362E-03,-2.45603418E-03
+8.15000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-697.24023E-06
+8.20000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
+8.25000E-06,-15.07538743E-03,-14.22612963E-03,-28.01508084E-03,-4.71734069E-03
+8.30000E-06,-15.07538743E-03,+2.10552849E-03,-19.22111108E-03,-6.47613464E-03
+8.35000E-06,-15.07538743E-03,-11.71356684E-03,-55.65327150E-03,-3.20980302E-03
+8.40000E-06,-13.81910604E-03,-16.73869242E-03,-26.75879945E-03,-697.24023E-06
+8.45000E-06,-11.30654325E-03,-38.09547611E-03,-7.91457854E-03,-4.71734069E-03
+8.50000E-06,-26.38191997E-03,-46.88944586E-03,-19.22111108E-03,-6.47613464E-03
+8.55000E-06,+5.02511486E-03,-31.81406914E-03,-14.19598551E-03,-697.24023E-06
+8.60000E-06,+23.86933577E-03,-16.73869242E-03,-7.91457854E-03,-948.49651E-06
+8.65000E-06,-11.30654325E-03,-5.43215988E-03,-7.91457854E-03,-7.98367232E-03
+8.70000E-06,-15.07538743E-03,-9.20100405E-03,-36.80905060E-03,-6.97864720E-03
+8.75000E-06,-15.07538743E-03,-31.81406914E-03,+12.18592376E-03,-7.48115976E-03
+8.80000E-06,-13.81910604E-03,-36.83919471E-03,-7.91457854E-03,-8.48618487E-03
+8.85000E-06,-15.07538743E-03,-38.09547611E-03,-11.68342272E-03,-4.71734069E-03
+8.90000E-06,-15.07538743E-03,-26.78894356E-03,-30.52764362E-03,-2.95854674E-03
+8.95000E-06,-8.79398047E-03,-4.17587848E-03,-35.55276920E-03,-4.71734069E-03
+9.00000E-06,+5.02511486E-03,-36.83919471E-03,-26.75879945E-03,-8.48618487E-03
+9.05000E-06,+5.02511486E-03,-17.99497381E-03,+8.41707957E-03,-7.98367232E-03
+9.10000E-06,+5.02511486E-03,-15.48241102E-03,-19.22111108E-03,-6.97864720E-03
+9.15000E-06,+5.02511486E-03,-24.27638078E-03,-1.63317158E-03,-7.48115976E-03
+9.20000E-06,+5.02511486E-03,+849.24710E-06,-7.91457854E-03,-4.96859697E-03
+9.25000E-06,-35.17588973E-03,-34.32663192E-03,-11.68342272E-03,-11.25000394E-03
+9.30000E-06,-3.76885489E-03,-24.27638078E-03,-7.91457854E-03,-697.24023E-06
+9.35000E-06,+5.02511486E-03,-17.99497381E-03,-14.19598551E-03,-6.22487837E-03
+9.40000E-06,-15.07538743E-03,-17.99497381E-03,-30.52764362E-03,-16.02387324E-03
+9.45000E-06,-27.63820137E-03,-5.43215988E-03,-11.68342272E-03,+2.56909139E-03
+9.50000E-06,-26.38191997E-03,-407.03430E-06,-19.22111108E-03,-697.24023E-06
+9.55000E-06,-15.07538743E-03,-25.53266217E-03,+12.18592376E-03,-5.97362209E-03
+9.60000E-06,+22.61305438E-03,+2.10552849E-03,-7.91457854E-03,-8.23492860E-03
+9.65000E-06,+1.25627068E-03,-17.99497381E-03,-24.24623666E-03,-5.47110953E-03
+9.70000E-06,-37.68845252E-03,-407.03430E-06,+879.39121E-06,-6.47613464E-03
+9.75000E-06,-22.61307580E-03,-17.99497381E-03,-7.91457854E-03,-697.24023E-06
+9.80000E-06,+3.76883347E-03,-17.99497381E-03,-26.75879945E-03,-4.96859697E-03
+9.85000E-06,-11.30654325E-03,-17.99497381E-03,-28.01508084E-03,-5.47110953E-03
+9.90000E-06,-3.76885489E-03,-38.09547611E-03,-7.91457854E-03,-2.95854674E-03
+9.95000E-06,-28.89448276E-03,-17.99497381E-03,-21.73367387E-03,-1.95352163E-03
+10.00000E-06,-33.91960834E-03,-36.83919471E-03,-7.91457854E-03,-4.96859697E-03
+10.05000E-06,-6.28141768E-03,-21.76381799E-03,-7.91457854E-03,-3.96357186E-03
+10.10000E-06,+2.51255208E-03,-17.99497381E-03,-16.70854830E-03,-2.45603418E-03
+10.15000E-06,-15.07538743E-03,-25.53266217E-03,-28.01508084E-03,-697.24023E-06
+10.20000E-06,-13.81910604E-03,-17.99497381E-03,-7.91457854E-03,-948.49651E-06
+10.25000E-06,-35.17588973E-03,-38.09547611E-03,-28.01508084E-03,-7.98367232E-03
+10.30000E-06,-17.58795022E-03,-9.20100405E-03,-16.70854830E-03,-2.45603418E-03
+10.35000E-06,-1.25629210E-03,-31.81406914E-03,-7.91457854E-03,-6.22487837E-03
+10.40000E-06,-15.07538743E-03,-19.25125520E-03,-9.17085993E-03,-1.19975279E-03
+10.45000E-06,-18.84423162E-03,-17.99497381E-03,-4.14573436E-03,-4.71734069E-03
+10.50000E-06,-6.28141768E-03,-29.30150635E-03,-50.62814592E-03,+3.32286023E-03
+10.55000E-06,-1.25629210E-03,-24.27638078E-03,-21.73367387E-03,-1.95352163E-03
+10.60000E-06,+3.76883347E-03,-17.99497381E-03,-7.91457854E-03,-948.49651E-06
+10.65000E-06,-15.07538743E-03,+14.66834242E-03,-11.68342272E-03,-8.73744115E-03
+10.70000E-06,-26.38191997E-03,-26.78894356E-03,-19.22111108E-03,-4.71734069E-03
+10.75000E-06,-21.35679440E-03,-17.99497381E-03,-20.47739248E-03,-1.95352163E-03
+10.80000E-06,-35.17588973E-03,-19.25125520E-03,-26.75879945E-03,-1.19975279E-03
+10.85000E-06,-7.53769907E-03,-38.09547611E-03,-24.24623666E-03,-2.20477791E-03
+10.90000E-06,-3.76885489E-03,-6.68844127E-03,-7.91457854E-03,-6.97864720E-03
+10.95000E-06,-8.79398047E-03,-17.99497381E-03,-28.01508084E-03,-7.48115976E-03
+11.00000E-06,-13.81910604E-03,-19.25125520E-03,-28.01508084E-03,-1.19975279E-03
+11.05000E-06,-47.73870366E-03,-17.99497381E-03,-44.34673895E-03,-7.22990348E-03
+11.10000E-06,-15.07538743E-03,-17.99497381E-03,-16.70854830E-03,-3.46105930E-03
+11.15000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-3.46105930E-03
+11.20000E-06,-16.33166883E-03,+849.24710E-06,+9.67336097E-03,-1.19975279E-03
+11.25000E-06,+5.02511486E-03,-30.55778774E-03,-11.68342272E-03,+2.56909139E-03
+11.30000E-06,-6.28141768E-03,-17.99497381E-03,-10.42714133E-03,-4.71734069E-03
+11.35000E-06,-42.71357809E-03,-17.99497381E-03,-41.83417617E-03,-7.48115976E-03
+11.40000E-06,-17.58795022E-03,-35.58291332E-03,-7.91457854E-03,-8.48618487E-03
+11.45000E-06,+1.25627068E-03,-17.99497381E-03,+8.41707957E-03,+2.56909139E-03
+11.50000E-06,-23.86935719E-03,-17.99497381E-03,-10.42714133E-03,+1.06155372E-03
+11.55000E-06,-15.07538743E-03,-17.99497381E-03,-21.73367387E-03,+2.06657883E-03
+11.60000E-06,-52.76382924E-03,-17.99497381E-03,-28.01508084E-03,-4.71734069E-03
+11.65000E-06,-11.30654325E-03,-38.09547611E-03,-7.91457854E-03,-3.96357186E-03
+11.70000E-06,-28.89448276E-03,-29.30150635E-03,+12.18592376E-03,-2.95854674E-03
+11.75000E-06,-8.79398047E-03,-11.71356684E-03,-7.91457854E-03,-3.46105930E-03
+11.80000E-06,+5.02511486E-03,-35.58291332E-03,-25.50251805E-03,-4.71734069E-03
+11.85000E-06,-27.63820137E-03,-21.76381799E-03,-44.34673895E-03,-697.24023E-06
+11.90000E-06,-23.86935719E-03,-17.99497381E-03,-16.70854830E-03,-2.95854674E-03
+11.95000E-06,-15.07538743E-03,-17.99497381E-03,+5.90451679E-03,-3.46105930E-03
+12.00000E-06,-35.17588973E-03,-36.83919471E-03,-9.17085993E-03,-4.71734069E-03
+12.05000E-06,-2.51257350E-03,-17.99497381E-03,-11.68342272E-03,-2.20477791E-03
+12.10000E-06,-26.38191997E-03,-6.68844127E-03,-16.70854830E-03,-6.97864720E-03
+12.15000E-06,-15.07538743E-03,-31.81406914E-03,-7.91457854E-03,-1.95352163E-03
+12.20000E-06,-15.07538743E-03,-17.99497381E-03,-46.85930174E-03,-8.73744115E-03
+12.25000E-06,-27.63820137E-03,-17.99497381E-03,-24.24623666E-03,-8.73744115E-03
+12.30000E-06,-3.76885489E-03,-17.99497381E-03,-7.91457854E-03,-6.47613464E-03
+12.35000E-06,-8.79398047E-03,-11.71356684E-03,-21.73367387E-03,-8.73744115E-03
+12.40000E-06,-32.66332695E-03,+849.24710E-06,-7.91457854E-03,-445.98395E-06
+12.45000E-06,-11.30654325E-03,-34.32663192E-03,-4.14573436E-03,-1.45100907E-03
+12.50000E-06,+5.02511486E-03,-20.50753659E-03,-7.91457854E-03,-4.71734069E-03
+12.55000E-06,+5.02511486E-03,-31.81406914E-03,-28.01508084E-03,-4.71734069E-03
+12.60000E-06,-15.07538743E-03,-36.83919471E-03,-9.17085993E-03,-697.24023E-06
+12.65000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-5.47110953E-03
+12.70000E-06,-15.07538743E-03,-26.78894356E-03,-25.50251805E-03,-3.46105930E-03
+12.75000E-06,+5.02511486E-03,-11.71356684E-03,-14.19598551E-03,-445.98395E-06
+12.80000E-06,-15.07538743E-03,-17.99497381E-03,+9.67336097E-03,-8.48618487E-03
+12.85000E-06,-15.07538743E-03,-34.32663192E-03,+8.41707957E-03,-4.71734069E-03
+12.90000E-06,-23.86935719E-03,-38.09547611E-03,-19.22111108E-03,-6.47613464E-03
+12.95000E-06,-1.25629210E-03,-31.81406914E-03,-14.19598551E-03,-4.71734069E-03
+13.00000E-06,-15.07538743E-03,-19.25125520E-03,-7.91457854E-03,-697.24023E-06
+13.05000E-06,-15.07538743E-03,-34.32663192E-03,-7.91457854E-03,-7.98367232E-03
+13.10000E-06,-23.86935719E-03,-15.48241102E-03,-16.70854830E-03,-697.24023E-06
+13.15000E-06,-15.07538743E-03,-11.71356684E-03,-15.45226691E-03,+810.29744E-06
+13.20000E-06,-13.81910604E-03,-17.99497381E-03,-28.01508084E-03,-4.46608441E-03
+13.25000E-06,+5.02511486E-03,-30.55778774E-03,-7.91457854E-03,-7.22990348E-03
+13.30000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-6.47613464E-03
+13.35000E-06,-15.07538743E-03,-24.27638078E-03,-14.19598551E-03,-4.71734069E-03
+13.40000E-06,+3.76883347E-03,-17.99497381E-03,-46.85930174E-03,-697.24023E-06
+13.45000E-06,-27.63820137E-03,-17.99497381E-03,-28.01508084E-03,-5.47110953E-03
+13.50000E-06,-3.76885489E-03,-29.30150635E-03,-28.01508084E-03,-2.45603418E-03
+13.55000E-06,+6.28139626E-03,-31.81406914E-03,-7.91457854E-03,-3.46105930E-03
+13.60000E-06,-13.81910604E-03,+849.24710E-06,+9.67336097E-03,-1.19975279E-03
+13.65000E-06,+1.25627068E-03,-17.99497381E-03,-7.91457854E-03,-697.24023E-06
+13.70000E-06,-35.17588973E-03,-20.50753659E-03,-7.91457854E-03,-2.95854674E-03
+13.75000E-06,-8.79398047E-03,-24.27638078E-03,-21.73367387E-03,-5.97362209E-03
+13.80000E-06,-35.17588973E-03,+849.24710E-06,-28.01508084E-03,-948.49651E-06
+13.85000E-06,-31.40704555E-03,-21.76381799E-03,-11.68342272E-03,-5.47110953E-03
+13.90000E-06,-23.86935719E-03,-38.09547611E-03,-28.01508084E-03,-6.97864720E-03
+13.95000E-06,-15.07538743E-03,-5.43215987E-03,-1.63317157E-03,-3.20980302E-03
+14.00000E-06,-33.91960834E-03,-16.73869242E-03,-46.85930174E-03,-4.46608441E-03
+14.05000E-06,-2.51257350E-03,-34.32663192E-03,-7.91457854E-03,-5.47110953E-03
+14.10000E-06,+5.02511486E-03,-15.48241102E-03,-7.91457854E-03,-4.71734069E-03
+14.15000E-06,-15.07538743E-03,-31.81406914E-03,-7.91457854E-03,-2.20477791E-03
+14.20000E-06,-33.91960834E-03,-36.83919471E-03,-28.01508084E-03,-4.96859697E-03
+14.25000E-06,+8.79395905E-03,-5.43215987E-03,-7.91457854E-03,-1.45100907E-03
+14.30000E-06,-12.56282465E-03,-17.99497381E-03,-16.70854830E-03,-4.71734069E-03
+14.35000E-06,-1.25629210E-03,-38.09547611E-03,-7.91457854E-03,-3.46105930E-03
+14.40000E-06,+2.51255208E-03,-17.99497381E-03,-26.75879945E-03,-8.48618487E-03
+14.45000E-06,-15.07538743E-03,-34.32663192E-03,-24.24623666E-03,-4.71734069E-03
+14.50000E-06,-17.58795022E-03,-17.99497381E-03,-7.91457854E-03,-5.21985325E-03
+14.55000E-06,+5.02511486E-03,-4.17587848E-03,-1.63317157E-03,-3.46105930E-03
+14.60000E-06,+3.76883347E-03,-39.35175750E-03,-26.75879945E-03,-4.96859697E-03
+14.65000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-7.22990348E-03
+14.70000E-06,+5.02511486E-03,-6.68844127E-03,-19.22111108E-03,-4.71734069E-03
+14.75000E-06,-27.63820137E-03,-17.99497381E-03,-41.83417617E-03,-697.24023E-06
+14.80000E-06,-13.81910604E-03,-17.99497381E-03,-63.19095986E-03,-4.71734069E-03
+14.85000E-06,-27.63820137E-03,-34.32663192E-03,+28.51758187E-03,-8.73744115E-03
+14.90000E-06,-15.07538743E-03,-17.99497381E-03,-10.42714133E-03,-2.45603418E-03
+14.95000E-06,-15.07538743E-03,-38.09547611E-03,-28.01508084E-03,-3.46105930E-03
+15.00000E-06,-15.07538743E-03,-17.99497381E-03,-26.75879945E-03,-4.71734069E-03
+15.05000E-06,+17.58792880E-03,-34.32663192E-03,-7.91457854E-03,-6.47613464E-03
+15.10000E-06,-15.07538743E-03,+2.10552849E-03,-19.22111108E-03,-8.23492860E-03
+15.15000E-06,-21.35679440E-03,-4.17587848E-03,-7.91457854E-03,-1.95352163E-03
+15.20000E-06,-33.91960834E-03,+849.24710E-06,-25.50251805E-03,-8.48618487E-03
+15.25000E-06,+1.25627068E-03,-17.99497381E-03,+879.39121E-06,-3.96357186E-03
+15.30000E-06,-15.07538743E-03,+2.10552849E-03,-28.01508084E-03,-4.71734069E-03
+15.35000E-06,-48.99498506E-03,-11.71356684E-03,-28.01508084E-03,-3.46105930E-03
+15.40000E-06,+2.51255208E-03,-16.73869242E-03,-9.17085994E-03,-8.23492860E-03
+15.45000E-06,+5.02511486E-03,-34.32663192E-03,-24.24623666E-03,-4.71734069E-03
+15.50000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-697.24023E-06
+15.55000E-06,-35.17588973E-03,-5.43215987E-03,-21.73367387E-03,-2.20477791E-03
+15.60000E-06,-33.91960834E-03,-17.99497381E-03,-28.01508084E-03,-4.71734069E-03
+15.65000E-06,-31.40704555E-03,-30.55778774E-03,-28.01508084E-03,-7.98367232E-03
+15.70000E-06,-6.28141768E-03,-29.30150635E-03,-7.91457854E-03,-4.71734069E-03
+15.75000E-06,-15.07538743E-03,-10.45728545E-03,-376.89018E-06,-5.97362209E-03
+15.80000E-06,-16.33166883E-03,-19.25125520E-03,-29.27136223E-03,-4.96859697E-03
+15.85000E-06,-27.63820137E-03,-1.66331569E-03,-44.34673896E-03,-3.96357186E-03
+15.90000E-06,-15.07538743E-03,-38.09547611E-03,-5.40201576E-03,-5.21985325E-03
+15.95000E-06,-8.79398047E-03,-11.71356684E-03,+5.90451679E-03,-5.97362209E-03
+16.00000E-06,-15.07538743E-03,+2.10552849E-03,-28.01508084E-03,-4.71734069E-03
+16.05000E-06,-2.51257350E-03,-38.09547611E-03,-36.80905059E-03,-4.71734069E-03
+16.10000E-06,-15.07538743E-03,+2.10552849E-03,-28.01508084E-03,-697.24023E-06
+16.15000E-06,-15.07538743E-03,-17.99497381E-03,-14.19598551E-03,-4.71734069E-03
+16.20000E-06,-13.81910604E-03,-16.73869242E-03,-26.75879945E-03,-1.45100907E-03
+16.25000E-06,-18.84423161E-03,-5.43215987E-03,+12.18592376E-03,-4.71734069E-03
+16.30000E-06,-15.07538743E-03,-17.99497381E-03,-16.70854830E-03,-2.45603418E-03
+16.35000E-06,-8.79398047E-03,-11.71356684E-03,-21.73367387E-03,-4.71734069E-03
+16.40000E-06,-33.91960834E-03,-17.99497381E-03,-28.01508084E-03,-1.19975279E-03
+16.45000E-06,+1.25627068E-03,-30.55778774E-03,-11.68342272E-03,-3.96357186E-03
+16.50000E-06,-15.07538743E-03,-17.99497381E-03,-10.42714133E-03,-4.71734069E-03
+16.55000E-06,-22.61307580E-03,-17.99497381E-03,-14.19598551E-03,-6.22487837E-03
+16.60000E-06,+3.76883347E-03,-407.03430E-06,-7.91457854E-03,-4.71734069E-03
+16.65000E-06,-27.63820137E-03,-14.22612963E-03,-36.80905059E-03,-1.45100907E-03
+16.70000E-06,+5.02511486E-03,-17.99497381E-03,-7.91457854E-03,-2.95854674E-03
+16.75000E-06,-35.17588973E-03,-17.99497381E-03,+12.18592376E-03,-4.71734069E-03
+16.80000E-06,+3.76883347E-03,-407.03430E-06,-10.42714133E-03,-445.98395E-06
+16.85000E-06,-31.40704555E-03,-1.66331569E-03,-24.24623666E-03,-2.95854674E-03
+16.90000E-06,-26.38191997E-03,-20.50753659E-03,-39.32161338E-03,+1.06155372E-03
+16.95000E-06,-1.25629210E-03,-11.71356684E-03,-41.83417617E-03,-3.46105930E-03
+17.00000E-06,+3.76883347E-03,-35.58291332E-03,-7.91457854E-03,-4.46608441E-03
+17.05000E-06,-11.30654325E-03,-17.99497381E-03,+12.18592376E-03,+2.56909139E-03
+17.10000E-06,-6.28141768E-03,-20.50753659E-03,-16.70854830E-03,-4.71734069E-03
+17.15000E-06,+18.84421019E-03,-31.81406914E-03,-21.73367387E-03,+810.29744E-06
+17.20000E-06,+3.76883347E-03,+2.10552849E-03,-7.91457854E-03,-4.46608441E-03
+17.25000E-06,-18.84423162E-03,+5.87437267E-03,-7.91457854E-03,-3.96357186E-03
+17.30000E-06,+5.02511486E-03,-6.68844127E-03,-7.91457854E-03,-5.21985325E-03
+17.35000E-06,-1.25629210E-03,-10.45728544E-03,+5.90451679E-03,-4.71734069E-03
+17.40000E-06,+3.76883347E-03,-17.99497381E-03,-28.01508084E-03,-4.46608441E-03
+17.45000E-06,-15.07538743E-03,-5.43215988E-03,-24.24623666E-03,-2.20477791E-03
+17.50000E-06,-23.86935719E-03,-17.99497381E-03,-5.40201576E-03,-4.21482814E-03
+17.55000E-06,-15.07538743E-03,-38.09547611E-03,-28.01508084E-03,-7.48115976E-03
+17.60000E-06,-15.07538743E-03,-17.99497381E-03,-6.65829715E-03,-8.23492860E-03
+17.65000E-06,-2.51257350E-03,-17.99497381E-03,-7.91457854E-03,-3.96357186E-03
+17.70000E-06,-26.38191997E-03,-26.78894356E-03,-30.52764362E-03,-697.24023E-06
+17.75000E-06,-15.07538743E-03,+2.10552849E-03,-21.73367387E-03,-1.95352163E-03
+17.80000E-06,-15.07538743E-03,-17.99497381E-03,+12.18592376E-03,-8.48618487E-03
+17.85000E-06,+5.02511486E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
+17.90000E-06,-6.28141768E-03,-9.20100405E-03,-30.52764362E-03,-6.47613464E-03
+17.95000E-06,-21.35679440E-03,-17.99497381E-03,-20.47739248E-03,-697.24023E-06
+18.00000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-4.96859697E-03
+18.05000E-06,-15.07538743E-03,-17.99497381E-03,-24.24623666E-03,-1.45100907E-03
+18.10000E-06,+5.02511486E-03,-15.48241102E-03,-7.91457854E-03,-2.95854674E-03
+18.15000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-7.48115976E-03
+18.20000E-06,-13.81910604E-03,-17.99497381E-03,-7.91457854E-03,-7.98367232E-03
+18.25000E-06,-7.53769907E-03,-17.99497381E-03,+12.18592376E-03,-1.45100907E-03
+18.30000E-06,-6.28141768E-03,-17.99497381E-03,-19.22111108E-03,-4.71734069E-03
+18.35000E-06,-8.79398047E-03,-11.71356684E-03,-14.19598551E-03,-5.97362209E-03
+18.40000E-06,-15.07538743E-03,-17.99497381E-03,-28.01508084E-03,-948.49651E-06
+18.45000E-06,-18.84423162E-03,-5.43215988E-03,-28.01508084E-03,-1.45100907E-03
+18.50000E-06,-26.38191997E-03,-29.30150635E-03,-16.70854830E-03,-8.73744115E-03
+18.55000E-06,-15.07538743E-03,-31.81406914E-03,-35.55276920E-03,-697.24023E-06
+18.60000E-06,-13.81910604E-03,-17.99497381E-03,-7.91457854E-03,-8.48618487E-03
+18.65000E-06,+5.02511486E-03,-1.66331569E-03,+12.18592376E-03,-11.25000394E-03
+18.70000E-06,-15.07538743E-03,-26.78894357E-03,-28.01508084E-03,-6.47613464E-03
+18.75000E-06,-15.07538743E-03,-10.45728544E-03,-20.47739247E-03,-4.71734069E-03
+18.80000E-06,-12.56282465E-03,+849.24710E-06,-26.75879945E-03,-4.96859697E-03
+18.85000E-06,-11.30654325E-03,-14.22612963E-03,-44.34673895E-03,-3.96357186E-03
+18.90000E-06,-15.07538743E-03,-26.78894357E-03,-7.91457854E-03,-2.45603418E-03
+18.95000E-06,-15.07538743E-03,-17.99497381E-03,-28.01508084E-03,-4.71734069E-03
+19.00000E-06,-16.33166883E-03,-17.99497381E-03,-26.75879945E-03,-4.46608441E-03
+19.05000E-06,-31.40704555E-03,-17.99497381E-03,-7.91457854E-03,+56.52860E-06
+19.10000E-06,-3.76885489E-03,-29.30150635E-03,-19.22111108E-03,-697.24023E-06
+19.15000E-06,-7.53769907E-03,-17.99497381E-03,-28.01508084E-03,-6.22487837E-03
+19.20000E-06,-13.81910604E-03,-17.99497381E-03,+9.67336097E-03,-8.23492860E-03
+19.25000E-06,-15.07538743E-03,-1.66331569E-03,-44.34673895E-03,-1.45100907E-03
+19.30000E-06,-28.89448276E-03,-6.68844127E-03,-28.01508084E-03,-697.24023E-06
+19.35000E-06,-15.07538743E-03,-25.53266217E-03,-21.73367387E-03,-1.95352163E-03
+19.40000E-06,-16.33166882E-03,+849.24710E-06,-45.60302035E-03,-4.71734069E-03
+19.45000E-06,-11.30654325E-03,-17.99497381E-03,+12.18592376E-03,-3.20980302E-03
+19.50000E-06,-15.07538743E-03,-26.78894357E-03,-19.22111108E-03,-6.47613464E-03
+19.55000E-06,-15.07538743E-03,-11.71356684E-03,-14.19598551E-03,-697.24023E-06
+19.60000E-06,-15.07538743E-03,-19.25125520E-03,-7.91457854E-03,-4.71734069E-03
+19.65000E-06,-11.30654325E-03,+2.10552849E-03,-44.34673895E-03,-11.25000394E-03
+19.70000E-06,-12.56282465E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
+19.75000E-06,-7.53769907E-03,-38.09547611E-03,-21.73367387E-03,-697.24023E-06
+19.80000E-06,-15.07538743E-03,+849.24710E-06,-26.75879945E-03,-697.24023E-06
+19.85000E-06,-18.84423162E-03,+2.10552849E-03,-24.24623666E-03,+2.56909139E-03
+19.90000E-06,+5.02511486E-03,-38.09547611E-03,-25.50251806E-03,-4.71734069E-03
+19.95000E-06,+18.84421020E-03,-31.81406914E-03,-14.19598551E-03,+2.06657883E-03
+20.00000E-06,+3.76883347E-03,-16.73869242E-03,-9.17085993E-03,-4.71734069E-03
+20.05000E-06,-11.30654325E-03,-34.32663192E-03,-24.24623666E-03,-4.71734069E-03
+20.10000E-06,-17.58795022E-03,-20.50753659E-03,-39.32161338E-03,-4.21482814E-03
+20.15000E-06,-28.89448276E-03,-31.81406914E-03,-21.73367387E-03,-3.46105930E-03
+20.20000E-06,-13.81910604E-03,-16.73869242E-03,-9.17085993E-03,-8.73744115E-03
+20.25000E-06,-31.40704555E-03,-17.99497381E-03,-11.68342272E-03,-2.20477791E-03
+20.30000E-06,-15.07538743E-03,-20.50753659E-03,-19.22111108E-03,-2.45603418E-03
+20.35000E-06,-8.79398047E-03,-17.99497381E-03,-21.73367387E-03,-2.20477791E-03
+20.40000E-06,-15.07538743E-03,-17.99497381E-03,-28.01508084E-03,-4.96859697E-03
+20.45000E-06,-11.30654325E-03,-17.99497381E-03,-11.68342272E-03,-7.98367232E-03
+20.50000E-06,-15.07538743E-03,-38.09547611E-03,-19.22111108E-03,-2.95854674E-03
+20.55000E-06,-21.35679440E-03,+2.10552849E-03,-14.19598551E-03,-3.46105930E-03
+20.60000E-06,+3.76883347E-03,-17.99497381E-03,-9.17085993E-03,-4.46608441E-03
+20.65000E-06,+5.02511486E-03,+2.10552849E-03,-24.24623666E-03,-1.45100907E-03
+20.70000E-06,-6.28141768E-03,-17.99497381E-03,-7.91457854E-03,-1.95352163E-03
+20.75000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-1.95352163E-03
+20.80000E-06,-15.07538743E-03,-17.99497381E-03,+9.67336097E-03,-697.24023E-06
+20.85000E-06,+17.58792880E-03,-1.66331569E-03,-7.91457854E-03,-697.24023E-06
+20.90000E-06,-15.07538743E-03,+2.10552849E-03,-19.22111108E-03,-697.24023E-06
+20.95000E-06,+5.02511486E-03,-38.09547611E-03,-376.89018E-06,-6.22487837E-03
+21.00000E-06,-16.33166882E-03,-17.99497381E-03,-26.75879945E-03,-8.73744115E-03
+21.05000E-06,-35.17588973E-03,-17.99497381E-03,-15.45226691E-03,-3.96357186E-03
+21.10000E-06,-15.07538743E-03,-17.99497381E-03,-10.42714132E-03,-4.71734069E-03
+21.15000E-06,-21.35679440E-03,-31.81406914E-03,-7.91457854E-03,-7.48115976E-03
+21.20000E-06,-15.07538743E-03,-17.99497381E-03,-46.85930175E-03,-948.49651E-06
+21.25000E-06,-2.51257350E-03,-34.32663192E-03,-7.91457854E-03,-1.45100907E-03
+21.30000E-06,-15.07538743E-03,-17.99497381E-03,-16.70854830E-03,-697.24023E-06
+21.35000E-06,-15.07538743E-03,-31.81406914E-03,-34.29648780E-03,-7.48115976E-03
+21.40000E-06,+3.76883347E-03,+3.36180988E-03,-7.91457854E-03,-4.46608441E-03
+21.45000E-06,+5.02511486E-03,-21.76381799E-03,-11.68342273E-03,-697.24023E-06
+21.50000E-06,-3.76885489E-03,-38.09547611E-03,-16.70854830E-03,-2.95854674E-03
+21.55000E-06,-21.35679440E-03,-24.27638077E-03,+5.90451679E-03,-5.97362209E-03
+21.60000E-06,-15.07538743E-03,-17.99497381E-03,-5.40201576E-03,-948.49651E-06
+21.65000E-06,-15.07538743E-03,-34.32663192E-03,-28.01508084E-03,-8.73744115E-03
+21.70000E-06,-17.58795022E-03,-17.99497381E-03,-5.40201576E-03,-6.47613464E-03
+21.75000E-06,-15.07538743E-03,-24.27638077E-03,-14.19598551E-03,-5.97362209E-03
+21.80000E-06,-35.17588973E-03,-17.99497381E-03,-26.75879945E-03,-4.71734069E-03
+21.85000E-06,-15.07538743E-03,-17.99497381E-03,-7.91457854E-03,-4.71734069E-03
+21.90000E-06,-6.28141768E-03,-9.20100405E-03,-7.91457854E-03,-2.45603418E-03
+21.95000E-06,-28.89448277E-03,-17.99497381E-03,-21.73367387E-03,-697.24023E-06
